'Teste', 'Agente', 'Tipo','N maq', 'Tam Net','Max Prod', 'Media Prod','Var Prod','Max Rec',  'Media Rec', 'Var Rec','Max Wp1',  'Media Wp1', 'Var Wp1',\'Max Wp2',  'Media Wp2', 'Var Wp2','Var act1', 'Var ac2'
20,DDQN,MA,2,32,89.36444854736328,86.49164247155369,63.98153162428963,100.0,5.316029347058596,7.598628055996576,1.0,0.893866895198822,4.171960835706452e-05,0.9980319142341614,0.9007329436540603,4.338718684734845e-05,0.25494499127247966,0.09738209356091569
25,DDQN,MA,2,32,88.80892944335938,85.92769389602913,65.80726300798196,100.0,5.222769360790129,7.34185792816064,1.0,0.9004803375303745,2.8014139012144657e-05,0.9980332255363464,0.8931843075752258,5.6137641097375255e-05,0.24999244505683196,0.1281463216417778
30,DDQN,MA,2,32,89.14115905761719,86.0294536955651,69.33410895383084,100.0,5.235075906172268,7.67403734603782,1.0,0.8974132423400879,4.622903505234581e-05,0.9983091950416565,0.8937941688895226,9.917327396100517e-05,0.2499894480545834,0.09863583950153858
35,DDQN,MA,2,32,89.02404022216797,85.93581861117552,67.78960600835516,100.0,5.132983163505539,7.327127979966836,1.0,0.89979325440526,3.151153945803408e-05,0.9980313777923584,0.8921963133513927,0.00013105996426367408,0.2529654712873448,0.07103844379659245
40,DDQN,MA,2,32,90.2548599243164,87.42072108600927,65.42698195080021,100.0,5.3126998616569585,7.599327713952476,1.0,0.883486692070961,3.152002068966426e-05,0.9983096122741699,0.9085969196557999,5.4312918301358746e-05,0.24998195554896216,0.03375873282748931
45,DDQN,MA,2,32,87.5764389038086,80.97300999740074,134.31833571597622,100.0,4.455075009651985,8.131899037367809,1.0,0.9018732966184616,4.9695095802038467e-05,0.9980318546295166,0.8398380278944969,0.004241551475862846,0.343833080960769,0.022460034350640774
50,DDQN,MA,2,32,89.36266326904297,86.60980678283829,66.95260454390005,100.0,5.309271263843891,7.280294829251598,1.0,0.8930397159457206,3.87702987312241e-05,0.9980314373970032,0.9018870740234852,0.00010711986199157315,0.25196597103746976,0.027674318762657656
5,PPO,MA,2,32,41.73515319824219,23.49506071893993,92.64700783046752,4.006899833679199,0.34464557493893716,24.171051201334286,1.0,0.5042630615234375,0.011265292074016428,0.9980322122573853,0.9231585447788239,8.062061227888198e-05,0.24999900398803196,0.04741016968059889
10,PPO,MA,2,32,10.933098793029785,10.13369971406674,0.008575085274632868,2.7023046016693115,-1.8690998290299239,20.588764963512048,1.0,0.34282183134555816,0.003415038224496465,0.9983100295066833,0.9242232630252838,8.764515035089511e-05,0.0,0.0
15,PPO,MA,2,32,10.887096405029297,10.131141418944338,0.007766541568963687,2.749124050140381,-1.8343226218437163,20.70287171741614,1.0,0.341658926486969,0.0032024867766783254,0.998034656047821,0.9237381907701492,8.140376567342246e-05,0.0019920239361596154,0.0
20,PPO,MA,2,32,86.6938705444336,83.49635866985864,75.02542279996324,100.0,4.69659922784683,7.897038716764438,1.0,0.8992435419261455,2.7942211330799578e-05,0.9983095526695251,0.8693120793104172,0.00021237571500551172,0.24999244505683194,0.03422326817600696
25,PPO,MA,2,32,81.82072448730469,68.83700377413298,330.53581269397176,100.0,3.064791150556096,7.309870162513899,1.0,0.8563539433330297,0.006281905467755605,0.9983093738555908,0.8817814790010452,0.00025369558689589675,0.2497197178522184,0.24990503249125065
30,PPO,MA,2,32,10.887096405029297,10.113942506070622,0.008847882824046721,2.7490782737731934,-1.8089279295884058,20.62793066545186,1.0,0.3411448686718941,0.0032224491288038713,0.9983087778091431,0.9229944087266923,9.392652263134293e-05,0.0019920239361596154,0.0
35,PPO,MA,2,32,10.887096405029297,10.189486560707321,0.007203535061487865,2.7487878799438477,-1.8471711323700637,20.622460229096074,1.0,0.3435623041987419,0.0031961855499141704,0.9983078837394714,0.9248760869503021,9.69118661712491e-05,0.0019920239361596154,0.0
40,PPO,MA,2,32,71.5068130493164,65.35019910970172,13.66132873551976,4.700307846069336,1.9851754565174595,2.2141823004676007,1.0,0.9215603944063187,9.582160369529416e-06,0.9983096718788147,0.6704958093166351,0.001346407980799024,0.24999998438280954,0.0
45,PPO,MA,2,32,89.92290496826172,86.80423645303584,69.6534629184392,100.0,4.954175744874068,7.741245386428808,1.0,0.8751840642392635,7.228637610852995e-05,0.9980322122573853,0.899662104845047,0.0001327783172140272,0.24997246504184184,0.0
50,PPO,MA,2,32,86.1975326538086,83.23223187171597,63.42842650901483,100.0,4.670951848079835,7.614142071924506,1.0,0.9028794431090355,2.379972755891046e-05,0.998033881187439,0.8633035837709904,0.00014744743812180374,0.24999244505683196,0.0
5,A2C,MA,2,32,90.45443725585938,87.88757715172794,60.126925116971975,100.0,5.004983152831155,7.811770509336476,1.0,0.8584222778379917,0.00035474621227425316,0.9980342984199524,0.9120673958063126,3.371094657757668e-05,0.323772646410428,0.0
10,A2C,MA,2,32,89.69285583496094,87.130945822884,59.568233588385475,100.0,5.090996220462147,7.774200746424694,1.0,0.8711010910868645,0.0002633288536857969,0.9983080625534058,0.904706472247839,4.697660996743663e-05,0.3372966190567885,0.0
15,A2C,MA,2,32,88.28375244140625,85.64462799718534,58.029013769733226,100.0,5.160877993096714,7.820505607354768,1.0,0.8875126674473286,0.0002631038893461784,0.9980332851409912,0.8895465124845505,5.7669849841171136e-05,0.316633287554124,0.0
20,A2C,MA,2,32,87.9969711303711,85.1713995854894,58.33472888023057,100.0,4.997186305328109,8.025727935584136,1.0,0.8901366216540336,0.00027162892680465006,0.9980319142341614,0.884934359818697,7.271736654924724e-05,0.3184569634223368,0.0
25,A2C,MA,2,32,86.58063507080078,84.07240781207373,55.20503906630126,100.0,4.762078852585886,7.858060226254928,1.0,0.8996835504174232,9.441487900263096e-05,0.9980315566062927,0.8736458050310612,8.86579168452863e-05,0.2915548722390429,0.0
30,A2C,MA,2,32,86.77839660644531,83.8108269278256,58.138887910065385,100.0,4.781936921384083,7.660166291357637,1.0,0.9013105458915234,0.0001459696118248078,0.9983103275299072,0.8707209658324718,9.484207935149349e-05,0.2905553719891679,0.0
35,A2C,MA,2,32,87.30394744873047,84.57995202790374,59.12766244387509,100.0,4.904963203932511,7.714241427937788,1.0,0.8961791876554489,0.00010593585122081479,0.9980332851409912,0.8785503624677659,7.118424219881375e-05,0.299973451555082,0.0
40,A2C,MA,2,32,88.64511108398438,85.86227029564975,60.53956768904624,100.0,5.090631779329828,7.533243597633262,1.0,0.8884273329079151,0.00016151083132434087,0.9980316162109375,0.8915758495628834,5.067854911805094e-05,0.3054984252001935,0.0
45,A2C,MA,2,32,89.30188751220703,86.60162570606406,60.94072057992993,100.0,5.065109998389877,7.731752531828531,1.0,0.8796125136017799,7.465714711686725e-05,0.9983106255531311,0.8990993852913379,4.524956544327965e-05,0.32209082864864413,0.0
50,A2C,MA,2,32,87.38326263427734,84.38227763454775,61.59017331156073,100.0,4.867004159813759,7.7217747221496005,1.0,0.8989320083260536,5.025601802135878e-05,0.9980341196060181,0.8760337414741516,9.401317311041731e-05,0.24997246504184184,0.0
5,A2C,MA,2,64,10.887096405029297,10.128145126525514,0.007060221694932165,2.7023918628692627,-2.5228226679710004,19.96637712498846,1.0,0.15636232401430608,0.008558163573293847,0.998033344745636,0.9217045109272003,7.898812858611057e-05,0.08984027952079875,0.0
10,A2C,MA,2,64,10.887096405029297,10.1281754499424,0.00823643534884397,2.702587604522705,-1.8788544937462917,20.569768759120176,1.0,0.34156140619516373,0.003414649683776284,0.9983096122741699,0.9235953855514526,8.761646180346928e-05,0.0,0.0
15,A2C,MA,2,64,10.887096405029297,10.14927441488483,0.006941173014124505,2.7022807598114014,-1.8710196293117163,20.587470819710603,1.0,0.3418338762521744,0.0034059690825545583,0.9980318546295166,0.9245094231367111,8.154574133190879e-05,0.0,0.0
20,A2C,MA,2,64,10.887096405029297,10.207825066800602,0.00649582259798126,2.702385902404785,-1.781964181565462,20.701584399587222,1.0,0.344361505150795,0.0033677499531226825,0.9980331659317017,0.9256635563373565,8.922284154427305e-05,0.0,0.0
25,A2C,MA,2,64,10.887096405029297,10.142323587231056,0.007983543351816537,2.702018976211548,-1.8741351126297237,20.712083926421204,1.0,0.3412213387489319,0.0034515740780051204,0.9983100295066833,0.9254880882501603,8.684288604693136e-05,0.0,0.0
30,A2C,MA,2,64,10.887096405029297,10.186037076923423,0.006108357001302217,2.7023520469665527,-1.8752958714170103,20.542560091420718,1.0,0.3438183292746544,0.003366460985560085,0.9980325698852539,0.9257038835287094,7.552533966488528e-05,0.0,0.0
35,A2C,MA,2,64,10.887096405029297,10.165366770502574,0.006303808968534249,2.702293634414673,-1.8028941009353527,20.65272341799494,1.0,0.34285484582185743,0.0033784604512490917,0.9980307221412659,0.9246367579698562,7.552921620212024e-05,0.0,0.0
40,A2C,MA,2,64,10.887096405029297,10.160358604080901,0.007111515682697915,2.7024619579315186,-1.8106066392076587,20.626776010791595,1.0,0.34027203142642976,0.003458191296886757,0.9983104467391968,0.9247589172124863,8.35553313385006e-05,0.0,0.0
45,A2C,MA,2,64,10.887096405029297,10.185994677438945,0.006719926287240238,2.7025222778320312,-1.805050006909612,20.668158928442733,1.0,0.34304315185546874,0.003413632126507376,0.9983113408088684,0.925077123761177,8.403276889876818e-05,0.0,0.0
50,A2C,MA,2,64,10.887096405029297,10.128138277583018,0.008195053203640402,2.702143430709839,-1.8358087361318072,20.611040345410007,1.0,0.34181986361742017,0.0034143366649382794,0.9983088374137878,0.9241295404434204,8.544540684636196e-05,0.0,0.0
5,A2C,MA,2,128,90.09205627441406,85.08179708411251,104.3495593084894,100.0,4.410949385818513,9.01450185099992,1.0,0.8389865269958973,0.0014869292191051872,0.9980336427688599,0.8816103510558605,0.0017920953298859877,0.01718531039327912,0.05283914764257053
10,A2C,MA,2,128,90.15666198730469,86.06407941668586,101.08470216825526,100.0,4.379556756234844,9.102876393702335,1.0,0.7663109059631824,0.00029748243002476987,0.9983103275299072,0.9189736020863056,2.8042693558772242e-05,0.2323550868244039,0.1377197458242393
15,A2C,MA,2,128,10.887096405029297,10.12771462156863,0.009017034631705511,2.7491345405578613,-1.8462534034506188,20.68544889650819,1.0,0.3415473059415817,0.0032195793665152498,0.9983100891113281,0.9262106246948242,8.843985103526483e-05,0.0019920239361596154,0.0
20,A2C,MA,2,128,10.887096405029297,10.09639193102747,0.0075998800207656295,2.7520718574523926,-1.806645507993039,20.720349239283724,1.0,0.33818371200561526,0.0026730761937939825,0.9980325102806091,0.9233384765386582,7.542203714515296e-05,0.005952167521244938,0.0
25,A2C,MA,2,128,10.887096405029297,10.11561197292305,0.009574703401924636,2.7492828369140625,-1.8444350057703531,20.592647084452338,1.0,0.3389202105998993,0.0027251258925878106,0.9983092546463013,0.9251036239862442,9.359513100864913e-05,0.003976079776574598,0.0
30,A2C,MA,2,128,10.887096405029297,10.098119564399035,0.007911140561847987,2.7489092350006104,-1.8130753183599837,20.66261136602081,1.0,0.33828029614686966,0.002676638241641535,0.9980323314666748,0.9235044306516648,7.846131204342264e-05,0.005952167521244937,0.0
35,A2C,MA,2,128,10.887096405029297,10.10338578062381,0.00784687703948989,2.7491214275360107,-1.8584238657553098,20.621377936419698,1.0,0.33849973100423814,0.002690810144434472,0.998032808303833,0.9239740039110184,7.792415283300131e-05,0.003976079776574598,0.0
40,A2C,MA,2,128,10.887096405029297,10.103535890103338,0.008667873054884478,2.7492079734802246,-1.8858862986784435,20.582271186126974,1.0,0.33847944551706316,0.0027082326725306983,0.9983099699020386,0.9239965773820877,8.565976569781154e-05,0.005952167521244937,0.0
45,A2C,MA,2,128,10.887096405029297,10.108537616843948,0.008822145775393845,2.749209403991699,-1.8874747332114867,20.5728636518178,1.0,0.34077522575855257,0.003214116927034824,0.9980337619781494,0.924447770357132,8.710318128468312e-05,0.003976079776574598,0.0
50,A2C,MA,2,128,10.887096405029297,10.099184955665452,0.00761147123664737,2.702240467071533,-1.83119444391772,20.607976445897183,1.0,0.3416823634505272,0.003387542159817851,0.9980326890945435,0.9236082453727722,7.604689758195697e-05,0.0,0.0
5,PPO,MA,2,64,26.300888061523438,21.637754706803435,22.19168622495505,2.8217854499816895,0.7668023591586007,22.495822114851585,1.0,0.7006784337162971,0.01759380795931742,0.9980328679084778,0.899910299539566,0.0005811261007111932,0.06325871211668481,0.20113864088190886
10,PPO,MA,2,64,89.31254577636719,86.94109087166699,58.49920220502183,100.0,5.070162658741151,7.4872987741798545,1.0,0.8703407385349273,0.0003288176886597039,0.9980317950248718,0.902958618581295,4.7737797967407084e-05,0.24996697053771963,0.01621977616888707
15,PPO,MA,2,64,45.22014617919922,41.425389643914684,21.824553048090365,3.6828038692474365,0.8223900604703113,21.371933885352526,1.0,0.9148375446796417,0.0002759699161650656,0.9983095526695251,0.5295887832045555,0.009097557396625456,0.24999103589228724,0.22905884837112203
20,PPO,MA,2,64,51.23855209350586,46.99963373586434,26.200759214729153,3.984574317932129,1.0291287351830476,15.187539457348292,1.0,0.9227148932722025,5.100454614485987e-05,0.9983091354370117,0.5371301150208273,0.005373526227219434,0.24998843074644828,0.0
25,PPO,MA,2,64,91.11444854736328,88.54664031271336,62.00939937831758,100.0,4.460127243737707,9.188002238437743,1.0,0.7310963553190232,0.0001517950518293748,0.9983091354370117,0.9187942497134208,2.787091768307601e-05,0.0,0.0
30,PPO,MA,2,64,88.8938217163086,86.19838668893779,57.95198682267695,100.0,5.101711972289417,7.55249427945407,1.0,0.880267679989338,0.00024756936574376085,0.9983106851577759,0.8952529005110264,5.9595557851457026e-05,0.24997246504184184,0.0
35,PPO,MA,2,64,89.0834732055664,86.60372378574735,56.719450141348105,100.0,5.1631332493793485,7.685223129290787,1.0,0.8712718792557717,0.0008069805481411402,0.9983111023902893,0.8993944214582443,7.205570488625496e-05,0.24996697053771963,0.0
40,PPO,MA,2,64,88.92278289794922,86.61812936372009,56.23686468865492,100.0,5.251176842029901,7.6384442940303146,1.0,0.8715484276115895,0.0009135444078166979,0.9983099102973938,0.8996646435558796,8.40852780276604e-05,0.24997746004558943,0.0
45,PPO,MA,2,64,55.1942024230957,53.923787025474546,5.007416154792758,4.170692443847656,1.4012675917884523,1.9606431154434505,1.0,0.9207689198404551,0.00010112974634148417,0.9983096122741699,0.5566489756554365,0.0015152741013402112,0.24999873500757533,0.0
50,PPO,MA,2,64,89.03128051757812,86.39879273915517,57.58100898073685,100.0,5.072172306064723,7.6685832078901255,1.0,0.8760917760431767,0.00029416731229736865,0.9983103275299072,0.8973606201112271,6.091075252693066e-05,0.24996697053771963,0.0
5,PPO,MA,2,128,87.37994384765625,82.34842329821188,105.03055986949673,100.0,4.411271795488965,7.321647711564502,1.0,0.9097187510728836,2.575082910824308e-05,0.998033881187439,0.8532326737046242,0.002113327287132917,0.07020977267488193,0.0
10,PPO,MA,2,128,28.604528427124023,26.879362306195105,10.08395563073991,2.9262359142303467,1.7228712469279885,21.968645380882382,1.0,0.8672462830543518,0.00431007050246915,0.9980340600013733,0.9075486006736755,0.00016695075744288626,0.9659563109310324,0.15289978924386757
15,PPO,MA,2,128,16.952478408813477,15.34291182116358,0.22303194824193975,2.7490572929382324,-1.1026575608613962,21.565599915581736,1.0,0.5024721626639366,0.0014616811471750866,0.9980331659317017,0.9238783172369003,7.910958039998166e-05,0.2763893370942746,0.33858032438117774
20,PPO,MA,2,128,27.332399368286133,26.654312432645085,3.375095616785602,2.954336643218994,1.6178182794781264,22.3260258814276,1.0,0.8681964328289032,0.0003328456367601012,0.9983094930648804,0.9245501788854599,9.146103358362398e-05,0.9888088095266553,0.24997509970079793
25,PPO,MA,2,128,16.59800148010254,15.809783570066898,0.5869318799818791,2.748838186264038,-1.0334242137219616,21.562482723729687,1.0,0.5209402543306351,0.0011495467677210911,0.9983101487159729,0.9238898544311523,8.82968409248125e-05,0.003976079776574598,0.2498794825518624
30,PPO,MA,2,128,26.731521606445312,26.05980610038468,3.322258409229833,2.900512218475342,1.3543274891293215,22.497535375983176,1.0,0.850381354212761,0.0003374750836281058,0.9983097314834595,0.9249735794067383,9.195572170891603e-05,0.06285233923370824,0.24999103589228724
35,PPO,MA,2,128,15.719842910766602,14.69093544897205,1.102960898081989,2.7022950649261475,-1.1468957355007192,21.629974660619947,1.0,0.4880447714924812,0.0019304969249881096,0.9980336427688599,0.9237661701440811,8.358357390547546e-05,0.3072178995302808,0.24956075872207684
40,PPO,MA,2,128,28.44552230834961,26.930039605694617,9.467809920342855,2.8849170207977295,1.2652415485863022,21.708931237421144,1.0,0.8731036254167557,0.004054597690683469,0.998033344745636,0.8962926607131958,0.00031408650553895747,0.9870558284628348,0.01377683754247991
45,PPO,MA,2,128,29.09221076965332,28.405765312636447,4.343688274739548,2.8508083820343018,0.8001834235326972,21.040783135464256,1.0,0.9095276525020599,0.0006406387370573815,0.9983111023902893,0.7744862793684005,0.001702829138204764,0.06285233923370824,0.017641363978629563
50,PPO,MA,2,128,10.887096405029297,10.129803486213,0.007054640002558237,2.7022817134857178,-1.809181934454945,20.657828398928924,1.0,0.34245972174406053,0.0033684436979617613,0.9980331659317017,0.9241343301534652,7.643331572524339e-05,0.31384735518981993,0.0
5,DDQN,MA,2,64,72.46308135986328,69.50045148734151,32.946512594494735,100.0,3.0851878354187194,6.734773597988163,1.0,0.9008289558291436,2.3005365757573623e-05,0.9983094334602356,0.8920540470182896,7.80225903248463e-05,0.2648036301689235,0.27915927093924303
10,DDQN,MA,2,64,13.75,10.537642610287238,0.1414457580858008,2.8073368072509766,-2.5660908074971442,19.981677012239366,1.0,0.12201914951205253,0.007644327804017492,0.9980334639549255,0.9245276366472244,9.039549560063817e-05,0.0,0.0969876614037394
15,DDQN,MA,2,64,88.69090270996094,85.48006522566125,70.32500208223534,100.0,5.161395820102532,7.4854818538785555,1.0,0.9013143218755723,2.500205114648734e-05,0.9980316162109375,0.8930680797398091,7.056350310083788e-05,0.5689708868704079,0.10744752561250606
20,DDQN,MA,2,64,86.48485565185547,76.01174408837832,293.0230833459287,100.0,3.8999240299028672,8.871705506292027,1.0,0.8342158795893192,0.006469855500584654,0.9980317950248718,0.906690460473299,6.572974418692041e-05,0.48495142733480834,0.09902445079309422
25,DDQN,MA,2,64,89.3616943359375,86.15708629421327,74.12701680519332,100.0,5.32518642273234,7.491637798912842,1.0,0.8950150352716446,2.8533708058536078e-05,0.9980324506759644,0.8947712281942367,0.00018776267627377204,0.6712945376387268,0.04160938021743749
30,DDQN,MA,2,64,90.40267944335938,87.27578643606282,76.28624036676453,100.0,5.20784997566976,7.562118648709746,1.0,0.88523127374053,4.252519449942117e-05,0.998031735420227,0.9048100732862949,0.0002839941745230271,0.6874259022412832,0.11410236910530241
35,DDQN,MA,2,64,89.52460479736328,86.4845019578338,69.8182083250892,100.0,5.311737620200532,7.549296437842878,1.0,0.8953326114714145,3.279419672091738e-05,0.9983091950416565,0.8981588088274002,0.0001156307551116056,0.5249059628106987,0.07649298788886418
40,DDQN,MA,2,64,89.0440902709961,86.1294918779967,67.27393894242446,100.0,5.209696309945394,7.433920693139383,1.0,0.9005939273536205,2.672829079240289e-05,0.998308539390564,0.8941798935830593,8.490557600131931e-05,0.2499894480545834,0.2315903517506614
45,DDQN,MA,2,64,88.57035827636719,85.65720421049012,74.075886543542,100.0,5.254509450598754,7.420012822128673,1.0,0.8944974784851074,3.216605204573688e-05,0.9980325102806091,0.897512489438057,0.00015990260712275128,0.24999494255870564,0.017219276418762145
50,DDQN,MA,2,64,89.31623077392578,86.13634749521678,74.1183707248429,100.0,5.204407202764072,7.394343619238689,1.0,0.8971289401054382,4.450322629888226e-05,0.9983099102973938,0.8921923705041409,0.00028033501092622476,0.34835256035150836,0.04702746078235247
5,DDQN,MA,2,128,30.230642318725586,29.262614514775382,5.755721379644844,3.078639030456543,2.0031219374038978,22.10103951335969,1.0,0.8829502149820327,0.0009614957082334758,0.9983102679252625,0.9242478927373886,8.860491661497193e-05,0.3302456962322859,0.24997509970079793
10,DDQN,MA,2,128,89.17202758789062,85.9998323682664,70.25630349863866,100.0,5.203362801309111,7.49539967081438,1.0,0.8963958740234375,3.381113698471694e-05,0.9980332255363464,0.8951233609914779,0.00010212358155574225,0.2588800552247614,0.07800048001986012
15,DDQN,MA,2,128,89.83196258544922,86.87257360995024,67.23983823222979,100.0,5.289360030748319,7.481668603588723,1.0,0.8933214184939862,2.8756192098207404e-05,0.9980334043502808,0.9025622711181641,4.836016927017191e-05,0.26276117313657,0.24853839946593417
20,DDQN,MA,2,128,79.23865509033203,63.24857504042549,213.00592459071981,100.0,3.1715897769778447,6.8957642819683524,1.0,0.887878607660532,4.856535512767547e-05,0.9980334043502808,0.9159790459573269,6.914741006908248e-05,0.2618440904485289,0.05105992730771046
25,DDQN,MA,2,128,89.31731414794922,86.13553601607629,73.52274435978485,100.0,5.310995676103739,7.736977449623972,1.0,0.8945038191974163,3.5642766159982186e-05,0.9980318546295166,0.9012005771696567,4.770782253843887e-05,0.2598795554746364,0.09195302398775623
30,DDQN,MA,2,128,88.92083740234375,86.08750153588748,70.04261284756633,100.0,5.2551706125070785,7.4471612774244695,1.0,0.8930451449751854,3.175724856053099e-05,0.9980340600013733,0.897621563732624,0.00019164304116037442,0.25692001575424184,0.01621977616888708
35,DDQN,MA,2,128,88.85530090332031,85.96712974832393,63.58300410942855,100.0,5.267235503464505,7.369751885139759,1.0,0.8994454075992108,2.505327856778524e-05,0.9980316162109375,0.8925539872050285,5.871238322060811e-05,0.25889054473263123,0.08795452348788126
40,DDQN,MA,2,128,89.78553771972656,86.88349763325964,65.23118649854689,100.0,5.313418808153485,7.465872188558536,1.0,0.8925595078766346,3.487687636368089e-05,0.9980332255363464,0.9043248815536499,3.723189626780373e-05,0.3661952132379587,0.065499484140988
45,DDQN,MA,2,128,61.32297897338867,60.38730993058734,9.619427492275786,4.211035251617432,3.0669273134545367,2.4148300928544204,1.0,0.8993877734094858,1.8167618687950386e-05,0.9980328679084778,0.9206473097205162,1.0424786785907525e-05,0.2938077027856258,0.004478635402384095
50,DDQN,MA,2,128,88.64226531982422,85.62688503189125,66.73368226799471,100.0,5.217548835521814,7.5377129213292395,1.0,0.8988798651695251,2.9457608388400526e-05,0.9980320930480957,0.8885902370214462,0.00012774089401104772,0.2588905447326312,0.04882466313070351
